filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,proper name,in FULL pattern
rccd101118.0126.fits,A0620-00,06:22:44.18,-00:20:38.0,2010-11-19,08:02:06.428,2455519.8348,360.0,1.18,V,H,A0620-00,0
rccd101118.0127.fits,A0620-00,06:22:44.24,-00:20:38.5,2010-11-19,08:09:05.048,2455519.83964,360.0,1.19,I,H,A0620-00,0
rccd101120.0049.fits,A0620-00,06:22:44.41,-00:21:21.3,2010-11-21,03:30:36.100,2455521.64625,360.0,1.95,B,H,A0620-00,0
rccd101120.0050.fits,A0620-00,06:22:44.22,-00:21:20.4,2010-11-21,03:37:33.462,2455521.65108,360.0,1.87,V,H,A0620-00,0
rccd101120.0051.fits,A0620-00,06:22:43.88,-00:21:20.2,2010-11-21,03:44:32.180,2455521.65593,360.0,1.8,I,H,A0620-00,0
rccd101120.0139.fits,A0620-00,06:22:45.14,-00:20:34.4,2010-11-21,07:54:37.836,2455521.8296,360.0,1.18,V,H,A0620-00,0
rccd101120.0140.fits,A0620-00,06:22:45.25,-00:20:33.6,2010-11-21,08:01:36.406,2455521.83445,360.0,1.19,I,H,A0620-00,0
rccd101121.0048.fits,A0620-00,06:22:45.59,-00:21:02.4,2010-11-22,03:45:01.834,2455522.65627,360.0,1.76,B,H,A0620-00,0
rccd101121.0049.fits,A0620-00,06:22:45.40,-00:21:03.5,2010-11-22,03:51:58.995,2455522.6611,360.0,1.7,V,H,A0620-00,0
rccd101121.0050.fits,A0620-00,06:22:45.24,-00:21:03.6,2010-11-22,03:58:57.768,2455522.66595,360.0,1.65,I,H,A0620-00,0
rccd101121.0129.fits,A0620-00,06:22:44.80,-00:20:09.3,2010-11-22,07:58:09.149,2455522.83205,360.0,1.19,V,H,A0620-00,0
rccd101121.0130.fits,A0620-00,06:22:44.93,-00:20:10.3,2010-11-22,08:05:07.576,2455522.8369,360.0,1.2,I,H,A0620-00,0
rccd101122.0087.fits,A0620-00,06:22:44.55,-00:20:54.2,2010-11-23,05:46:38.232,2455523.74072,360.0,1.21,B,H,A0620-00,1
rccd101122.0088.fits,A0620-00,06:22:44.59,-00:20:52.8,2010-11-23,05:53:35.546,2455523.74555,360.0,1.2,V,H,A0620-00,1
rccd101122.0089.fits,A0620-00,06:22:44.61,-00:20:51.6,2010-11-23,06:00:34.715,2455523.7504,360.0,1.19,I,H,A0620-00,1
rccd101123.0052.fits,A0620-00,06:22:45.58,-00:20:48.9,2010-11-24,05:37:25.866,2455524.73433,360.0,1.22,B,H,A0620-00,0
rccd101123.0053.fits,A0620-00,06:22:45.67,-00:20:49.2,2010-11-24,05:44:22.938,2455524.73916,360.0,1.21,V,H,A0620-00,0
rccd101123.0054.fits,A0620-00,06:22:45.66,-00:20:48.1,2010-11-24,05:51:21.449,2455524.744,360.0,1.2,I,H,A0620-00,0
rccd101123.0105.fits,A0620-00,06:22:45.26,-00:20:50.6,2010-11-24,08:11:12.588,2455524.84112,360.0,1.22,V,H,A0620-00,0
rccd101123.0106.fits,A0620-00,06:22:45.37,-00:20:49.0,2010-11-24,08:18:11.340,2455524.84597,360.0,1.23,I,H,A0620-00,0
rccd101124.0097.fits,A0620-00,06:22:44.70,-00:20:51.0,2010-11-25,05:48:07.786,2455525.74177,360.0,1.19,B,H,A0620-00,0
rccd101124.0098.fits,A0620-00,06:22:44.64,-00:20:50.0,2010-11-25,05:55:04.459,2455525.74659,360.0,1.18,V,H,A0620-00,0
rccd101124.0099.fits,A0620-00,06:22:44.56,-00:20:48.8,2010-11-25,06:02:03.170,2455525.75144,360.0,1.18,I,H,A0620-00,0
rccd101124.0126.fits,A0620-00,06:22:44.55,-00:20:28.4,2010-11-25,07:35:38.085,2455525.81642,360.0,1.17,V,H,A0620-00,0
rccd101124.0127.fits,A0620-00,06:22:44.59,-00:20:27.8,2010-11-25,07:42:37.129,2455525.82128,360.0,1.18,I,H,A0620-00,0
rccd101125.0078.fits,A0620-00,06:22:44.41,-00:20:43.2,2010-11-26,07:11:34.923,2455526.79972,360.0,1.16,B,H,A0620-00,0
rccd101125.0079.fits,A0620-00,06:22:44.36,-00:20:43.5,2010-11-26,07:18:32.994,2455526.80455,360.0,1.16,V,H,A0620-00,0
rccd101125.0080.fits,A0620-00,06:22:44.36,-00:20:44.2,2010-11-26,07:25:32.096,2455526.8094,360.0,1.17,I,H,A0620-00,0
rccd101125.0090.fits,A0620-00,06:22:44.65,-00:20:45.9,2010-11-26,08:47:53.384,2455526.8666,360.0,1.33,V,H,A0620-00,0
rccd101125.0091.fits,A0620-00,06:22:44.75,-00:20:45.9,2010-11-26,08:54:52.204,2455526.87144,360.0,1.36,I,H,A0620-00,0
rccd101126.0077.fits,A0620-00,06:22:44.31,-00:20:46.1,2010-11-27,07:27:07.401,2455527.8105,360.0,1.17,B,H,A0620-00,0
rccd101126.0078.fits,A0620-00,06:22:44.36,-00:20:45.0,2010-11-27,07:34:04.858,2455527.81533,360.0,1.18,V,H,A0620-00,0
rccd101126.0079.fits,A0620-00,06:22:44.51,-00:20:44.7,2010-11-27,07:41:03.880,2455527.82018,360.0,1.19,I,H,A0620-00,0
rccd101126.0080.fits,A0620-00,06:22:44.64,-00:20:45.0,2010-11-27,07:48:21.002,2455527.82524,360.0,1.2,V,H,A0620-00,0
rccd101126.0081.fits,A0620-00,06:22:44.92,-00:20:45.8,2010-11-27,07:55:19.724,2455527.83009,360.0,1.21,I,H,A0620-00,0
rccd101127.0073.fits,A0620-00,06:22:44.42,-00:20:46.1,2010-11-28,04:35:01.294,2455528.69099,360.0,1.34,B,H,A0620-00,0
rccd101127.0074.fits,A0620-00,06:22:44.43,-00:20:45.5,2010-11-28,04:41:58.273,2455528.69582,360.0,1.32,V,H,A0620-00,0
rccd101127.0075.fits,A0620-00,06:22:44.53,-00:20:45.6,2010-11-28,04:48:56.833,2455528.70066,360.0,1.3,I,H,A0620-00,0
rccd101127.0099.fits,A0620-00,06:22:44.59,-00:20:43.2,2010-11-28,07:42:28.444,2455528.82117,360.0,1.2,V,H,A0620-00,0
rccd101127.0100.fits,A0620-00,06:22:44.80,-00:20:42.4,2010-11-28,07:49:27.373,2455528.82602,360.0,1.21,I,H,A0620-00,0
rccd101128.0087.fits,A0620-00,06:22:44.52,-00:20:41.8,2010-11-29,05:33:54.791,2455529.73189,360.0,1.19,B,H,A0620-00,1
rccd101128.0088.fits,A0620-00,06:22:44.50,-00:20:41.5,2010-11-29,05:40:52.022,2455529.73672,360.0,1.18,V,H,A0620-00,1
rccd101128.0089.fits,A0620-00,06:22:44.51,-00:20:41.0,2010-11-29,05:47:51.391,2455529.74157,360.0,1.17,I,H,A0620-00,1
rccd101128.0118.fits,A0620-00,06:22:44.65,-00:20:42.8,2010-11-29,08:59:11.690,2455529.87445,360.0,1.43,V,H,A0620-00,8
rccd101129.0029.fits,A0620-00,06:22:44.80,-00:20:40.8,2010-11-30,02:46:24.945,2455530.61557,360.0,2.06,B,H,A0620-00,1
rccd101129.0030.fits,A0620-00,06:22:44.90,-00:20:39.2,2010-11-30,02:53:22.087,2455530.6204,360.0,1.97,V,H,A0620-00,1
rccd101129.0031.fits,A0620-00,06:22:44.88,-00:20:37.5,2010-11-30,03:00:20.884,2455530.62525,360.0,1.89,I,H,A0620-00,1
rccd101130.0028.fits,A0620-00,06:22:44.75,-00:20:42.8,2010-12-01,02:41:03.322,2455531.61185,360.0,2.08,B,H,A0620-00,0
rccd101130.0029.fits,A0620-00,06:22:44.76,-00:20:42.5,2010-12-01,02:47:59.904,2455531.61667,360.0,1.99,V,H,A0620-00,0
rccd101130.0030.fits,A0620-00,06:22:44.80,-00:20:40.5,2010-12-01,02:54:58.406,2455531.62151,360.0,1.91,I,H,A0620-00,0
rccd101130.0129.fits,A0620-00,06:22:44.14,-00:20:48.0,2010-12-01,08:28:39.372,2455531.85324,360.0,1.34,V,H,A0620-00,0
rccd101130.0130.fits,A0620-00,06:22:44.28,-00:20:48.5,2010-12-01,08:35:38.498,2455531.85809,360.0,1.36,I,H,A0620-00,0
rccd101201.0031.fits,A0620-00,06:22:44.60,-00:20:40.5,2010-12-02,03:41:12.207,2455532.65362,360.0,1.51,B,H,A0620-00,1
rccd101201.0032.fits,A0620-00,06:22:44.71,-00:20:39.5,2010-12-02,03:48:09.204,2455532.65844,360.0,1.47,V,H,A0620-00,1
rccd101201.0033.fits,A0620-00,06:22:44.73,-00:20:38.8,2010-12-02,03:55:08.603,2455532.6633,360.0,1.44,I,H,A0620-00,1
rccd101202.0028.fits,A0620-00,06:22:45.91,-00:21:32.9,2010-12-03,02:30:07.353,2455533.60425,360.0,2.12,B,H,A0620-00,0
rccd101202.0029.fits,A0620-00,06:22:46.00,-00:21:31.6,2010-12-03,02:37:05.205,2455533.60908,360.0,2.03,V,H,A0620-00,0
rccd101202.0030.fits,A0620-00,06:22:46.20,-00:21:28.6,2010-12-03,02:44:05.049,2455533.61395,360.0,1.94,I,H,A0620-00,0
rccd101202.0105.fits,A0620-00,06:22:44.06,-00:20:44.3,2010-12-03,06:34:03.951,2455533.77366,360.0,1.15,V,H,A0620-00,0
rccd101202.0106.fits,A0620-00,06:22:44.06,-00:20:43.6,2010-12-03,06:41:02.915,2455533.77851,360.0,1.16,I,H,A0620-00,0
rccd101203.0025.fits,A0620-00,06:22:45.05,-00:21:33.4,2010-12-04,02:49:09.392,2455534.61747,360.0,1.84,B,H,A0620-00,0
rccd101203.0026.fits,A0620-00,06:22:44.70,-00:21:34.1,2010-12-04,02:56:06.825,2455534.6223,360.0,1.78,V,H,A0620-00,0
rccd101203.0027.fits,A0620-00,06:22:44.36,-00:21:34.2,2010-12-04,03:03:06.122,2455534.62715,360.0,1.72,I,H,A0620-00,0
rccd101203.0110.fits,A0620-00,06:22:45.84,-00:20:24.6,2010-12-04,08:21:48.144,2455534.84847,360.0,1.35,V,H,A0620-00,0
rccd101203.0111.fits,A0620-00,06:22:45.97,-00:20:25.3,2010-12-04,08:28:46.960,2455534.85332,360.0,1.38,I,H,A0620-00,0
rccd101204.0080.fits,A0620-00,06:22:45.00,-00:20:41.9,2010-12-05,05:07:59.847,2455535.71389,360.0,1.2,V,H,A0620-00,4
rccd101204.0081.fits,A0620-00,06:22:44.96,-00:20:40.8,2010-12-05,05:14:58.780,2455535.71873,360.0,1.19,I,H,A0620-00,4
rccd101205.0087.fits,A0620-00,06:22:44.36,-00:20:50.0,2010-12-06,05:57:13.895,2455536.74808,360.0,1.15,V,H,A0620-00,4
rccd101205.0088.fits,A0620-00,06:22:44.48,-00:20:48.5,2010-12-06,06:04:12.710,2455536.75293,360.0,1.15,I,H,A0620-00,4
rccd101206.0082.fits,A0620-00,06:22:44.43,-00:20:43.8,2010-12-07,05:17:23.340,2455537.72041,360.0,1.17,B,H,A0620-00,1
rccd101206.0083.fits,A0620-00,06:22:44.29,-00:20:42.9,2010-12-07,05:24:20.476,2455537.72524,360.0,1.17,V,H,A0620-00,1
rccd101206.0084.fits,A0620-00,06:22:44.29,-00:20:43.0,2010-12-07,05:31:19.705,2455537.73009,360.0,1.16,I,H,A0620-00,1
rccd101207.0081.fits,A0620-00,06:22:44.91,-00:20:37.6,2010-12-08,04:29:39.011,2455538.68726,360.0,1.24,B,H,A0620-00,0
rccd101207.0082.fits,A0620-00,06:22:45.00,-00:20:38.3,2010-12-08,04:36:36.270,2455538.69209,360.0,1.23,V,H,A0620-00,0
rccd101207.0083.fits,A0620-00,06:22:45.12,-00:20:38.4,2010-12-08,04:43:35.972,2455538.69694,360.0,1.22,I,H,A0620-00,0
rccd101207.0119.fits,A0620-00,06:22:45.28,-00:20:23.9,2010-12-08,07:25:36.366,2455538.80945,360.0,1.24,V,H,A0620-00,0
rccd101207.0120.fits,A0620-00,06:22:45.25,-00:20:24.3,2010-12-08,07:32:35.961,2455538.8143,360.0,1.25,I,H,A0620-00,0
rccd101208.0048.fits,A0620-00,06:22:44.40,-00:20:46.1,2010-12-09,03:42:56.096,2455539.65482,360.0,1.37,B,H,A0620-00,0
rccd101208.0049.fits,A0620-00,06:22:44.35,-00:20:46.8,2010-12-09,03:49:53.138,2455539.65964,360.0,1.35,V,H,A0620-00,0
rccd101208.0050.fits,A0620-00,06:22:44.30,-00:20:46.4,2010-12-09,03:56:52.058,2455539.66449,360.0,1.32,I,H,A0620-00,0
rccd101208.0059.fits,A0620-00,06:22:44.25,-00:20:50.5,2010-12-09,04:32:07.543,2455539.68898,360.0,1.23,V,H,A0620-00,0
rccd101208.0060.fits,A0620-00,06:22:44.37,-00:20:49.9,2010-12-09,04:39:06.489,2455539.69382,360.0,1.22,I,H,A0620-00,0
rccd101209.0027.fits,A0620-00,06:22:44.64,-00:20:42.0,2010-12-10,02:15:57.044,2455540.59441,360.0,1.95,B,H,A0620-00,1
rccd101209.0028.fits,A0620-00,06:22:44.55,-00:20:41.1,2010-12-10,02:22:53.924,2455540.59924,360.0,1.87,V,H,A0620-00,1
rccd101209.0029.fits,A0620-00,06:22:44.17,-00:20:41.3,2010-12-10,02:29:52.923,2455540.60409,360.0,1.8,I,H,A0620-00,1
rccd101210.0033.fits,A0620-00,06:22:44.35,-00:20:45.5,2010-12-11,03:02:17.963,2455541.6266,360.0,1.53,B,H,A0620-00,1
rccd101210.0034.fits,A0620-00,06:22:44.39,-00:20:44.9,2010-12-11,03:09:15.125,2455541.63143,360.0,1.49,V,H,A0620-00,1
rccd101210.0035.fits,A0620-00,06:22:44.59,-00:20:43.9,2010-12-11,03:16:14.324,2455541.63628,360.0,1.46,I,H,A0620-00,1
rccd101211.0028.fits,A0620-00,06:22:44.49,-00:20:44.2,2010-12-12,02:27:14.116,2455542.60225,360.0,1.75,B,H,A0620-00,1
rccd101211.0029.fits,A0620-00,06:22:44.32,-00:20:43.1,2010-12-12,02:34:11.511,2455542.60708,360.0,1.7,V,H,A0620-00,1
rccd101211.0030.fits,A0620-00,06:22:44.20,-00:20:43.0,2010-12-12,02:41:10.719,2455542.61193,360.0,1.64,I,H,A0620-00,1
rccd101211.0050.fits,A0620-00,06:22:44.50,-00:20:41.7,2010-12-12,05:13:40.905,2455542.71784,360.0,1.16,B,H,A0620-00,1
rccd101211.0051.fits,A0620-00,06:22:44.52,-00:20:42.5,2010-12-12,05:20:37.612,2455542.72266,360.0,1.16,V,H,A0620-00,1
rccd101211.0052.fits,A0620-00,06:22:44.60,-00:20:42.1,2010-12-12,05:27:36.440,2455542.72751,360.0,1.15,I,H,A0620-00,1
rccd101212.0022.fits,A0620-00,06:22:44.52,-00:20:41.0,2010-12-13,02:18:36.958,2455543.59628,360.0,1.8,B,H,A0620-00,1
rccd101212.0023.fits,A0620-00,06:22:44.34,-00:20:40.6,2010-12-13,02:25:34.671,2455543.60111,360.0,1.73,V,H,A0620-00,1
rccd101212.0024.fits,A0620-00,06:22:44.06,-00:20:40.1,2010-12-13,02:32:34.337,2455543.60597,360.0,1.68,I,H,A0620-00,1
rccd101212.0042.fits,A0620-00,06:22:44.46,-00:20:44.8,2010-12-13,04:52:00.644,2455543.7028,360.0,1.18,B,H,A0620-00,1
rccd101212.0043.fits,A0620-00,06:22:44.37,-00:20:43.4,2010-12-13,04:58:58.077,2455543.70764,360.0,1.17,V,H,A0620-00,1
rccd101212.0044.fits,A0620-00,06:22:44.34,-00:20:43.2,2010-12-13,05:05:57.256,2455543.71249,360.0,1.16,I,H,A0620-00,1
rccd101212.0078.fits,A0620-00,06:22:44.52,-00:20:48.3,2010-12-13,07:46:05.731,2455543.8237,360.0,1.35,B,H,A0620-00,1
rccd101212.0079.fits,A0620-00,06:22:44.56,-00:20:48.4,2010-12-13,07:53:03.288,2455543.82853,360.0,1.38,V,H,A0620-00,1
rccd101212.0080.fits,A0620-00,06:22:44.69,-00:20:50.2,2010-12-13,08:00:03.047,2455543.83339,360.0,1.41,I,H,A0620-00,1
rccd101213.0056.fits,A0620-00,06:22:44.64,-00:20:46.0,2010-12-14,04:52:47.730,2455544.70334,360.0,1.17,B,H,A0620-00,0
rccd101213.0057.fits,A0620-00,06:22:44.61,-00:20:44.9,2010-12-14,04:59:44.635,2455544.70816,360.0,1.16,V,H,A0620-00,0
rccd101213.0058.fits,A0620-00,06:22:44.61,-00:20:44.9,2010-12-14,05:06:43.378,2455544.71301,360.0,1.16,I,H,A0620-00,0
rccd101213.0082.fits,A0620-00,06:22:44.30,-00:20:44.9,2010-12-14,06:27:43.518,2455544.76926,360.0,1.18,V,H,A0620-00,0
rccd101213.0083.fits,A0620-00,06:22:44.42,-00:20:44.6,2010-12-14,06:34:42.592,2455544.77411,360.0,1.19,I,H,A0620-00,0
rccd101214.0048.fits,A0620-00,06:22:44.50,-00:20:43.8,2010-12-15,04:04:24.376,2455545.66973,360.0,1.24,B,H,A0620-00,1
rccd101214.0049.fits,A0620-00,06:22:44.64,-00:20:43.8,2010-12-15,04:11:22.416,2455545.67457,360.0,1.22,V,H,A0620-00,1
rccd101214.0050.fits,A0620-00,06:22:44.71,-00:20:43.7,2010-12-15,04:18:21.545,2455545.67942,360.0,1.21,I,H,A0620-00,1
rccd101214.0085.fits,A0620-00,06:22:44.49,-00:20:45.8,2010-12-15,07:52:15.728,2455545.82796,360.0,1.41,B,H,A0620-00,1
rccd101214.0086.fits,A0620-00,06:22:44.75,-00:20:48.8,2010-12-15,07:59:13.455,2455545.8328,360.0,1.44,V,H,A0620-00,1
rccd101214.0087.fits,A0620-00,06:22:44.91,-00:20:50.3,2010-12-15,08:06:12.355,2455545.83765,360.0,1.47,I,H,A0620-00,1
rccd101215.0061.fits,A0620-00,06:22:44.60,-00:20:41.5,2010-12-16,06:32:15.343,2455546.7724,360.0,1.2,B,H,A0620-00,1
rccd101215.0062.fits,A0620-00,06:22:44.82,-00:20:40.9,2010-12-16,06:39:12.715,2455546.77723,360.0,1.21,V,H,A0620-00,1
rccd101215.0063.fits,A0620-00,06:22:44.96,-00:20:40.8,2010-12-16,06:46:11.851,2455546.78208,360.0,1.22,I,H,A0620-00,1
rccd101216.0025.fits,A0620-00,06:22:44.41,-00:21:21.7,2010-12-17,03:13:08.947,2455547.63413,360.0,1.37,B,H,A0620-00,0
rccd101216.0026.fits,A0620-00,06:22:44.34,-00:21:21.1,2010-12-17,03:20:06.786,2455547.63896,360.0,1.34,V,H,A0620-00,0
rccd101216.0027.fits,A0620-00,06:22:44.31,-00:21:20.0,2010-12-17,03:27:06.371,2455547.64382,360.0,1.32,I,H,A0620-00,0
rccd101216.0071.fits,A0620-00,06:22:44.39,-00:20:47.1,2010-12-17,07:20:33.189,2455547.80594,360.0,1.32,V,H,A0620-00,0
rccd101216.0072.fits,A0620-00,06:22:44.50,-00:20:48.6,2010-12-17,07:27:32.785,2455547.8108,360.0,1.34,I,H,A0620-00,0
rccd101217.0036.fits,A0620-00,06:22:44.65,-00:20:45.4,2010-12-18,03:33:57.952,2455548.64858,360.0,1.29,B,H,A0620-00,0
rccd101217.0037.fits,A0620-00,06:22:44.60,-00:20:45.1,2010-12-18,03:40:55.427,2455548.65342,360.0,1.27,V,H,A0620-00,0
rccd101217.0038.fits,A0620-00,06:22:44.60,-00:20:44.8,2010-12-18,03:47:55.030,2455548.65827,360.0,1.25,I,H,A0620-00,0
rccd101217.0079.fits,A0620-00,06:22:44.61,-00:20:13.0,2010-12-18,07:00:12.377,2455548.79181,360.0,1.27,V,H,A0620-00,0
rccd101217.0080.fits,A0620-00,06:22:44.56,-00:20:12.6,2010-12-18,07:07:11.580,2455548.79666,360.0,1.29,I,H,A0620-00,0
rccd101218.0031.fits,A0620-00,06:22:45.23,-00:21:05.7,2010-12-19,03:28:51.579,2455549.64504,360.0,1.29,B,H,A0620-00,0
rccd101218.0032.fits,A0620-00,06:22:45.32,-00:21:05.6,2010-12-19,03:35:48.804,2455549.64987,360.0,1.27,V,H,A0620-00,0
rccd101218.0033.fits,A0620-00,06:22:45.35,-00:21:05.0,2010-12-19,03:42:48.439,2455549.65473,360.0,1.25,I,H,A0620-00,0
rccd101218.0082.fits,A0620-00,06:22:44.42,-00:20:33.8,2010-12-19,07:27:21.047,2455549.81066,360.0,1.37,V,H,A0620-00,0
rccd101218.0083.fits,A0620-00,06:22:44.48,-00:20:35.7,2010-12-19,07:34:20.210,2455549.81551,360.0,1.4,I,H,A0620-00,0
rccd101219.0031.fits,A0620-00,06:22:44.44,-00:20:45.4,2010-12-20,03:46:39.401,2455550.6574,360.0,1.23,B,H,A0620-00,1
rccd101219.0032.fits,A0620-00,06:22:44.60,-00:20:44.4,2010-12-20,03:53:36.973,2455550.66223,360.0,1.22,V,H,A0620-00,1
rccd101219.0033.fits,A0620-00,06:22:44.68,-00:20:43.6,2010-12-20,04:00:36.565,2455550.66709,360.0,1.21,I,H,A0620-00,1
rccd101220.0019.fits,A0620-00,06:22:44.99,-00:21:33.2,2010-12-21,02:21:03.301,2455551.59795,360.0,1.54,B,H,A0620-00,0
rccd101220.0020.fits,A0620-00,06:22:44.95,-00:21:32.4,2010-12-21,02:28:01.038,2455551.60279,360.0,1.5,V,H,A0620-00,0
rccd101220.0021.fits,A0620-00,06:22:45.04,-00:21:31.6,2010-12-21,02:35:00.296,2455551.60764,360.0,1.46,I,H,A0620-00,0
rccd101220.0076.fits,A0620-00,06:22:45.95,-00:20:47.4,2010-12-21,07:15:44.290,2455551.8026,360.0,1.36,V,H,A0620-00,0
rccd101220.0077.fits,A0620-00,06:22:46.05,-00:20:48.2,2010-12-21,07:22:44.782,2455551.80746,360.0,1.38,I,H,A0620-00,0
rccd101221.0037.fits,A0620-00,06:22:46.43,-00:20:52.2,2010-12-22,03:28:30.722,2455552.6448,360.0,1.26,B,H,A0620-00,0
rccd101221.0038.fits,A0620-00,06:22:46.37,-00:20:50.2,2010-12-22,03:35:30.779,2455552.64966,360.0,1.24,V,H,A0620-00,0
rccd101221.0039.fits,A0620-00,06:22:46.53,-00:20:51.7,2010-12-22,03:42:32.474,2455552.65454,360.0,1.23,I,H,A0620-00,0
rccd101221.0077.fits,A0620-00,06:22:43.91,-00:20:33.1,2010-12-22,07:23:54.055,2455552.80827,360.0,1.4,V,H,A0620-00,0
rccd101221.0078.fits,A0620-00,06:22:44.09,-00:20:34.2,2010-12-22,07:30:54.994,2455552.81314,360.0,1.44,I,H,A0620-00,0
rccd101222.0019.fits,A0620-00,06:22:45.59,-00:21:15.7,2010-12-23,02:20:03.612,2455553.59727,360.0,1.5,V,H,A0620-00,4
rccd101222.0020.fits,A0620-00,06:22:45.63,-00:21:16.3,2010-12-23,02:27:03.635,2455553.60213,360.0,1.47,I,H,A0620-00,4
rccd101222.0077.fits,A0620-00,06:22:44.57,-00:20:37.2,2010-12-23,06:52:46.211,2455553.78665,360.0,1.31,B,H,A0620-00,1
rccd101222.0078.fits,A0620-00,06:22:44.77,-00:20:41.0,2010-12-23,06:59:44.964,2455553.79149,360.0,1.33,V,H,A0620-00,1
rccd101222.0079.fits,A0620-00,06:22:44.85,-00:20:41.8,2010-12-23,07:06:45.845,2455553.79636,360.0,1.35,I,H,A0620-00,1
rccd101223.0004.fits,A0620-00,06:22:44.37,-00:20:42.7,2010-12-24,04:34:09.154,2455554.69039,360.0,1.16,B,H,A0620-00,7
rccd101223.0005.fits,A0620-00,06:22:44.35,-00:20:41.8,2010-12-24,04:42:10.937,2455554.69596,360.0,1.15,B,H,A0620-00,1
rccd101223.0006.fits,A0620-00,06:22:44.38,-00:20:41.5,2010-12-24,04:49:09.044,2455554.7008,360.0,1.15,V,H,A0620-00,1
rccd101223.0007.fits,A0620-00,06:22:44.44,-00:20:41.6,2010-12-24,04:56:08.788,2455554.70566,360.0,1.15,I,H,A0620-00,1
rccd101226.0049.fits,A0620-00,06:22:44.88,-00:20:43.1,2010-12-27,05:26:59.515,2455557.72708,360.0,1.17,B,H,A0620-00,0
rccd101226.0050.fits,A0620-00,06:22:45.03,-00:20:42.8,2010-12-27,05:33:57.166,2455557.73191,360.0,1.18,V,H,A0620-00,0
rccd101226.0051.fits,A0620-00,06:22:45.20,-00:20:42.0,2010-12-27,05:40:56.331,2455557.73677,360.0,1.19,I,H,A0620-00,0
rccd101226.0080.fits,A0620-00,06:22:44.42,-00:20:44.8,2010-12-27,08:44:55.525,2455557.86453,360.0,2.31,V,H,A0620-00,0
rccd101226.0081.fits,A0620-00,06:22:44.38,-00:20:46.8,2010-12-27,08:51:55.164,2455557.86939,360.0,2.44,I,H,A0620-00,0
rccd101227.0029.fits,A0620-00,06:22:44.76,-00:20:41.6,2010-12-28,03:33:32.727,2455558.6483,360.0,1.2,B,H,A0620-00,0
rccd101227.0030.fits,A0620-00,06:22:44.79,-00:20:41.6,2010-12-28,03:40:30.793,2455558.65314,360.0,1.19,V,H,A0620-00,0
rccd101227.0031.fits,A0620-00,06:22:44.74,-00:20:40.6,2010-12-28,03:47:30.654,2455558.658,360.0,1.18,I,H,A0620-00,0
rccd101227.0067.fits,A0620-00,06:22:44.56,-00:20:44.0,2010-12-28,08:17:38.083,2455558.84559,360.0,1.97,V,H,A0620-00,0
rccd101227.0068.fits,A0620-00,06:22:44.72,-00:20:47.4,2010-12-28,08:24:37.880,2455558.85045,360.0,2.06,I,H,A0620-00,0
rccd101228.0043.fits,A0620-00,06:22:44.58,-00:20:40.0,2010-12-29,05:34:17.622,2455559.73215,360.0,1.19,B,H,A0620-00,0
rccd101228.0044.fits,A0620-00,06:22:44.78,-00:20:40.4,2010-12-29,05:41:15.351,2455559.73699,360.0,1.2,V,H,A0620-00,0
rccd101228.0045.fits,A0620-00,06:22:44.97,-00:20:41.3,2010-12-29,05:48:15.100,2455559.74184,360.0,1.21,I,H,A0620-00,0
rccd101228.0073.fits,A0620-00,06:22:44.50,-00:20:45.2,2010-12-29,08:14:07.258,2455559.84314,360.0,1.98,V,H,A0620-00,0
rccd101228.0074.fits,A0620-00,06:22:44.64,-00:20:49.1,2010-12-29,08:21:07.223,2455559.84801,360.0,2.07,I,H,A0620-00,0
rccd101229.0055.fits,A0620-00,06:22:43.96,-00:20:46.1,2010-12-30,05:17:37.059,2455560.72057,360.0,1.17,B,H,A0620-00,0
rccd101229.0056.fits,A0620-00,06:22:44.07,-00:20:45.5,2010-12-30,05:24:35.169,2455560.72541,360.0,1.18,V,H,A0620-00,0
rccd101229.0057.fits,A0620-00,06:22:44.20,-00:20:44.9,2010-12-30,05:31:34.934,2455560.73027,360.0,1.19,I,H,A0620-00,0
rccd101229.0081.fits,A0620-00,06:22:44.64,-00:20:44.3,2010-12-30,07:44:19.352,2455560.82245,360.0,1.72,V,H,A0620-00,0
rccd101229.0082.fits,A0620-00,06:22:44.61,-00:20:46.4,2010-12-30,07:51:18.609,2455560.8273,360.0,1.78,I,H,A0620-00,0
rccd101230.0035.fits,A0620-00,06:22:45.06,-00:20:58.3,2010-12-31,03:48:29.942,2455561.65868,360.0,1.17,B,H,A0620-00,1
rccd101230.0036.fits,A0620-00,06:22:45.04,-00:20:57.8,2010-12-31,03:55:27.339,2455561.66351,360.0,1.16,V,H,A0620-00,1
rccd101230.0037.fits,A0620-00,06:22:45.04,-00:20:57.3,2010-12-31,04:02:26.374,2455561.66836,360.0,1.16,I,H,A0620-00,1
rccd101230.0058.fits,A0620-00,06:22:44.47,-00:20:42.7,2010-12-31,06:00:20.765,2455561.75024,360.0,1.25,B,H,A0620-00,1
rccd101230.0059.fits,A0620-00,06:22:44.42,-00:20:42.6,2010-12-31,06:07:18.529,2455561.75507,360.0,1.27,V,H,A0620-00,1
rccd101230.0060.fits,A0620-00,06:22:44.34,-00:20:42.9,2010-12-31,06:14:17.905,2455561.75993,360.0,1.29,I,H,A0620-00,1
