filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,OWNER
ir010208irflatk.0001.fits,IR dome ON,23:28:18.81,+14:59:31.4,2001-02-08,18:55:51.1,2451949.2888,4.01,1.41,I,K,1320,2225,1860,
ir010208irdarkk.0001.fits,IR dome ON,00:01:09.23,+14:59:31.0,2001-02-08,19:28:36.3,2451949.3115,4.01,1.41,I,K,1320,2225,1860,
ir010208irdarkh.0007.fits,IR dome ON,23:59:14.47,+14:59:31.0,2001-02-08,19:26:41.8,2451949.3102,4.01,1.41,I,H,1290,2255,1860,
ir010208irdarkh.0006.fits,IR dome ON,23:57:44.29,+14:59:31.0,2001-02-08,19:25:11.9,2451949.3092,4.01,1.41,I,H,1350,2225,1830,
ir010208irdarkh.0005.fits,IR dome ON,23:56:14.05,+14:59:31.1,2001-02-08,19:23:41.9,2451949.3081,4.01,1.41,I,H,1320,2195,1890,
ir010208irdarkh.0004.fits,IR dome ON,23:54:44.24,+14:59:31.1,2001-02-08,19:22:12.3,2451949.3071,4.01,1.41,I,H,1350,2195,1860,
ir010208irdarkh.0003.fits,IR dome ON,23:53:14.15,+14:59:31.1,2001-02-08,19:20:42.5,2451949.306,4.01,1.41,I,H,1290,2225,1890,
ir010208irdarkk.0006.fits,IR dome ON,00:08:40.10,+14:59:31.0,2001-02-08,19:36:06.0,2451949.3167,4.01,1.41,I,K,1350,2225,1830,
ir010207.0360.fits,Cen X-4,14:58:21.91,-31:39:32.4,2001-02-08,06:42:56.2,2451948.7798,130.01,1.49,I,K,1320,2245,1840,
ir010207.0353.fits,Cen X-4,14:58:22.06,-31:39:35.2,2001-02-08,06:25:31.2,2451948.7677,60.03,1.6,V,H,1320,2245,1840,
ir010207.0358.fits,Cen X-4,14:58:21.96,-31:39:34.5,2001-02-08,06:37:01.1,2451948.7757,60.03,1.52,V,H,1300,2245,1860,
ir010208irflatk.0006.fits,IR dome ON,23:35:47.95,+14:59:31.3,2001-02-08,19:03:19.0,2451949.294,4.01,1.41,I,K,1350,2225,1830,
rccd010207.0037.fits,Cen X-4,14:58:21.87,-31:39:33.3,2001-02-08,06:40:39.7,2451948.7782,900.0,1.5,I,K,1320,2225,1860,Y20001
rccd010207.0036.fits,Cen X-4,14:58:22.08,-31:40:08.8,2001-02-08,06:23:20.2,2451948.7662,900.0,1.62,V,H,1320,2225,1860,Y20001
rccd010207.0017.fits,Nova Musc,11:26:20.04,-68:39:40.6,2001-02-08,02:52:30.6,2451948.6198,1200.0,1.62,V,J,1320,2225,1860,Y20001
ir010207.0359.fits,Cen X-4,14:58:21.91,-31:39:32.9,2001-02-08,06:40:33.0,2451948.7782,130.01,1.5,I,K,1320,2225,1860,
ir010208.K_OFF.fits,K Dome Flat Lights OFF,01:36:15.03,+14:59:32.0,2001-02-08,21:03:27.1,2451949.3774,4.01,1.41,I,K,1320,2225,1860,
ir010208.K_ON.fits,K Dome Flat Lights ON,00:52:17.14,+14:59:31.2,2001-02-08,20:19:36.2,2451949.3469,4.01,1.41,I,K,1320,2225,1860,
ir010208irflatk.0007.fits,IR dome ON,23:37:17.00,+14:59:31.3,2001-02-08,19:04:48.8,2451949.295,4.01,1.41,I,K,1290,2255,1860,
ir010207.0355.fits,Cen X-4,14:58:21.94,-31:39:34.6,2001-02-08,06:30:07.6,2451948.7709,60.03,1.57,V,H,1340,2205,1860,
ir010207.0356.fits,Cen X-4,14:58:21.92,-31:39:34.4,2001-02-08,06:32:25.2,2451948.7725,60.03,1.55,V,H,1320,2205,1880,
ir010207.0357.fits,Cen X-4,14:58:21.93,-31:39:33.8,2001-02-08,06:34:43.3,2451948.7741,60.03,1.54,V,H,1340,2225,1840,
ir010207.0352.fits,Cen X-4,14:58:22.07,-31:40:08.5,2001-02-08,06:23:13.4,2451948.7661,60.03,1.62,V,H,1320,2225,1860,
rccd010207.0017.fits,Nova Musc,11:26:20.04,-68:39:40.6,2001-02-08,02:52:30.6,2451948.6198,1200.0,1.62,V,J,1320,2225,1860,Y20001
ir010207.0354.fits,Cen X-4,14:58:22.03,-31:39:35.1,2001-02-08,06:27:49.4,2451948.7693,60.03,1.59,V,H,1300,2225,1880,
ir010208.0168.fits,Cen X-4,14:58:22.10,-31:39:29.3,2001-02-09,06:15:04.0,2451949.7605,60.04,1.65,V,H,1320,2245,1840,
ir010209.K_ON.fits,K Dome Flat Lights ON,23:08:31.74,+14:59:31.8,2001-02-09,18:32:11.9,2451950.2724,4.01,1.41,R,K,1320,2225,1860,
rccd010208.0042.fits,Nova Musc,11:26:19.97,-68:40:07.7,2001-02-09,05:39:36.0,2451949.7358,1200.0,1.31,V,J,1320,2225,1860,Y20001
ir010209.H_ON.fits,H Dome Flat Lights ON,22:53:56.82,+14:59:32.2,2001-02-09,18:17:39.3,2451950.2623,4.01,1.41,R,H,1320,2225,1860,
ir010209.H_OFF.fits,H Dome Flat Lights OFF,23:37:57.14,+14:59:31.2,2001-02-09,19:01:32.6,2451950.2927,4.01,1.41,R,H,1320,2225,1860,
ir010209.flatk.fits,K Dome Flat Lights ON,23:08:31.74,+14:59:31.8,2001-02-09,18:32:11.9,2451950.2724,4.01,1.41,R,K,1320,2225,1860,
ir010209.flath.fits,H Dome Flat Lights ON,22:53:56.82,+14:59:32.2,2001-02-09,18:17:39.3,2451950.2623,4.01,1.41,R,H,1320,2225,1860,
rccd010208.0043.fits,Cen X-4,14:58:22.15,-31:39:29.1,2001-02-09,06:12:53.4,2451949.759,900.0,1.67,V,H,1320,2225,1860,Y20001
rccd010208.0042.fits,Nova Musc,11:26:19.97,-68:40:07.7,2001-02-09,05:39:36.0,2451949.7358,1200.0,1.31,V,J,1320,2225,1860,Y20001
rccd010208.0044.fits,Cen X-4,14:58:22.19,-31:39:28.5,2001-02-09,06:30:45.0,2451949.7714,900.0,1.54,I,K,1320,2225,1860,Y20001
ir010208.0167.fits,Cen X-4,14:58:22.16,-31:39:28.7,2001-02-09,06:12:46.4,2451949.7589,60.03,1.67,V,H,1320,2225,1860,
ir010208.0165.fits,Cen X-4,14:58:22.11,-31:39:12.6,2001-02-09,06:05:33.7,2451949.7539,60.03,1.73,V,H,1320,2245,1840,
ir010208.0166.fits,Cen X-4,14:58:22.15,-31:39:11.5,2001-02-09,06:07:51.6,2451949.7555,60.03,1.71,V,H,1300,2225,1880,
ir010208.0164.fits,Cen X-4,14:58:22.21,-31:39:11.8,2001-02-09,06:03:16.6,2451949.7523,60.03,1.75,V,H,1320,2225,1860,
ir010209.K_OFF.fits,K Dome Flat Lights OFF,23:52:32.61,+14:59:29.6,2001-02-09,19:16:05.9,2451950.3028,4.01,1.41,R,K,1320,2225,1860,
ir010208.0169.fits,Cen X-4,14:58:22.12,-31:39:29.1,2001-02-09,06:17:22.2,2451949.7621,60.03,1.63,V,H,1300,2225,1880,
ir010208.0170.fits,Cen X-4,14:58:22.16,-31:39:29.4,2001-02-09,06:19:40.2,2451949.7637,60.03,1.62,V,H,1340,2205,1860,
ir010208.0171.fits,Cen X-4,14:58:22.15,-31:39:28.7,2001-02-09,06:21:57.9,2451949.7653,60.03,1.6,V,H,1320,2205,1880,
ir010208.0172.fits,Cen X-4,14:58:22.12,-31:39:28.4,2001-02-09,06:24:16.0,2451949.7669,60.03,1.58,V,H,1340,2225,1840,
ir010208.0173.fits,Cen X-4,14:58:22.14,-31:39:28.7,2001-02-09,06:26:34.2,2451949.7685,60.03,1.57,V,H,1300,2245,1860,
ir010208.0174.fits,Cen X-4,14:58:22.17,-31:39:28.6,2001-02-09,06:30:38.1,2451949.7713,130.01,1.54,I,K,1320,2225,1860,
ir010208.0180.fits,Cen X-4,14:58:22.18,-31:39:27.4,2001-02-09,06:45:01.5,2451949.7813,130.01,1.45,I,K,1300,2245,1860,
ir010208.0179.fits,Cen X-4,14:58:22.15,-31:39:27.6,2001-02-09,06:42:37.3,2451949.7796,130.01,1.47,I,K,1340,2225,1840,
ir010208.0175.fits,Cen X-4,14:58:22.15,-31:39:28.9,2001-02-09,06:33:01.7,2451949.7729,130.01,1.52,I,K,1320,2245,1840,
ir010208.0176.fits,Cen X-4,14:58:22.23,-31:39:28.3,2001-02-09,06:35:25.9,2451949.7746,130.01,1.51,I,K,1300,2225,1880,
ir010208.0177.fits,Cen X-4,14:58:22.19,-31:39:28.0,2001-02-09,06:37:49.8,2451949.7763,130.01,1.49,I,K,1340,2205,1860,
ir010208.0178.fits,Cen X-4,14:58:22.15,-31:39:27.9,2001-02-09,06:40:13.4,2451949.7779,130.01,1.48,I,K,1320,2205,1880,
ir010209.0083.fits,Cen X-4,14:58:22.03,-31:39:38.0,2001-02-10,05:50:32.5,2451950.7434,130.0,1.83,I,K,1320,2205,1880,
ir010209.0082.fits,Cen X-4,14:58:22.00,-31:39:38.9,2001-02-10,05:48:08.6,2451950.7418,130.01,1.86,I,K,1340,2205,1860,
ir010209.0084.fits,Cen X-4,14:58:22.01,-31:39:38.6,2001-02-10,05:52:56.8,2451950.7451,130.01,1.81,I,K,1340,2225,1840,
ir010209.0085.fits,Cen X-4,14:58:22.04,-31:39:37.1,2001-02-10,05:55:21.0,2451950.7468,130.01,1.79,I,K,1300,2245,1860,
ir010210.K_OFF.fits,K Dome Flat Lights OFF,00:33:05.78,-30:05:39.4,2001-02-10,19:52:29.7,2451951.3281,4.01,,I,K,1320,2225,1860,
ir010210.flatk.fits,K Dome Flat Lights ON,23:00:28.54,+14:59:30.5,2001-02-10,18:20:12.8,2451951.264,4.01,1.41,I,K,1320,2225,1860,
ir010210.H_OFF.fits,H Dome Flat Lights OFF,00:13:32.98,-30:05:40.2,2001-02-10,19:32:00.0,2451951.3146,4.01,,I,H,1320,2225,1860,
ir010209.0081.fits,Cen X-4,14:58:22.00,-31:39:37.9,2001-02-10,05:45:44.3,2451950.7401,130.01,1.88,I,K,1300,2225,1880,
ir010209.0079.fits,Cen X-4,14:58:21.95,-31:39:38.3,2001-02-10,05:40:56.0,2451950.7368,130.01,1.93,I,K,1320,2225,1860,
ir010209.0078.fits,Cen X-4,14:58:21.94,-31:39:38.8,2001-02-10,05:38:14.3,2451950.7349,60.03,1.97,V,H,1300,2245,1860,
ir010209.0077.fits,Cen X-4,14:58:21.97,-31:39:38.8,2001-02-10,05:35:55.9,2451950.7333,60.03,1.99,V,H,1340,2225,1840,
ir010209.0076.fits,Cen X-4,14:58:21.96,-31:39:38.7,2001-02-10,05:33:37.7,2451950.7317,60.04,2.02,V,H,1320,2205,1880,
ir010209.0074.fits,Cen X-4,14:58:22.03,-31:39:38.4,2001-02-10,05:29:01.1,2451950.7285,60.03,2.08,V,H,1300,2225,1880,
ir010209.0073.fits,Cen X-4,14:58:21.99,-31:39:38.6,2001-02-10,05:26:42.9,2451950.7269,60.03,2.11,V,H,1320,2245,1840,
ir010209.0072.fits,Cen X-4,14:58:21.98,-31:40:09.9,2001-02-10,05:24:25.0,2451950.7253,60.03,2.14,V,H,1320,2225,1860,
ir010210.H_ON.fits,H Dome Flat Lights ON,22:45:51.31,+14:59:31.0,2001-02-10,18:05:37.9,2451951.2539,4.01,1.41,I,H,1320,2225,1860,
ir010210.flath.fits,H Dome Flat Lights ON,22:45:51.31,+14:59:31.0,2001-02-10,18:05:37.9,2451951.2539,4.01,1.41,I,H,1320,2225,1860,
ir010209.0075.fits,Cen X-4,14:58:22.01,-31:39:38.4,2001-02-10,05:31:19.7,2451950.7301,60.03,2.05,V,H,1340,2205,1860,
ir010209.0080.fits,Cen X-4,14:58:22.99,-31:39:39.0,2001-02-10,05:43:19.8,2451950.7384,130.01,1.91,I,K,1320,2245,1840,
rccd010209.0057.fits,Cen X-4,14:58:21.95,-31:39:39.6,2001-02-10,05:41:03.1,2451950.7368,900.0,1.93,I,K,1320,2225,1860,Y20001
rccd010209.0056.fits,Cen X-4,14:58:22.03,-31:40:10.3,2001-02-10,05:24:31.7,2451950.7254,900.0,2.14,V,H,1320,2225,1860,Y20001
rccd010209.0055.fits,Nova Musc,11:26:11.26,-68:39:37.8,2001-02-10,05:00:07.0,2451950.7084,1200.0,1.34,V,J,1320,2225,1860,Y20001
rccd010209.0055.fits,Nova Musc,11:26:11.26,-68:39:37.8,2001-02-10,05:00:07.0,2451950.7084,1200.0,1.34,V,J,1320,2225,1860,Y20001
ir010210.K_ON.fits,K Dome Flat Lights ON,23:00:28.54,+14:59:30.5,2001-02-10,18:20:12.8,2451951.264,4.01,1.41,I,K,1320,2225,1860,
ir010210.0089.fits,Cen X-4,14:58:22.09,-31:39:52.5,2001-02-11,07:48:44.8,2451951.8255,130.01,1.17,I,K,1340,2205,1860,
ir010211.flath.fits,H Dome Flat Lights ON,23:39:51.18,+14:59:29.8,2001-02-11,18:55:33.1,2451952.2886,4.01,1.41,V,H,1320,2225,1860,
ir010211.flatk.fits,K Dome Flat Lights ON,23:54:23.75,+14:59:29.5,2001-02-11,19:10:03.4,2451952.2986,4.01,1.41,V,K,1320,2225,1860,
ir010211.H_ON.fits,H Dome Flat Lights ON,23:39:51.18,+14:59:29.8,2001-02-11,18:55:33.1,2451952.2886,4.01,1.41,V,H,1320,2225,1860,
ir010210.0084.fits,Cen X-4,14:58:22.01,-31:39:54.6,2001-02-11,07:36:32.4,2451951.817,60.03,1.21,V,H,1340,2225,1840,
ir010210.0085.fits,Cen X-4,14:58:22.03,-31:39:54.2,2001-02-11,07:38:50.3,2451951.8186,60.04,1.2,V,H,1300,2245,1860,
ir010210.0086.fits,Cen X-4,14:58:22.08,-31:39:54.5,2001-02-11,07:41:32.9,2451951.8205,130.01,1.19,I,K,1320,2225,1860,
ir010210.0087.fits,Cen X-4,14:58:22.06,-31:39:54.0,2001-02-11,07:43:56.5,2451951.8222,130.01,1.19,I,K,1320,2245,1840,
ir010210.0083.fits,Cen X-4,14:58:21.95,-31:39:54.9,2001-02-11,07:34:14.4,2451951.8154,60.03,1.21,V,H,1320,2205,1880,
ir010210.0088.fits,Cen X-4,14:58:22.06,-31:39:53.1,2001-02-11,07:46:20.5,2451951.8238,130.01,1.18,I,K,1300,2225,1880,
ir010210.0091.fits,Cen X-4,14:58:22.16,-31:39:52.8,2001-02-11,07:53:32.4,2451951.8288,130.0,1.16,I,K,1340,2225,1840,
ir010210.0092.fits,Cen X-4,14:58:22.13,-31:39:53.5,2001-02-11,07:55:56.2,2451951.8305,130.01,1.15,I,K,1300,2245,1860,
ir010211.K_OFF.fits,K Dome Flat Lights OFF,00:38:15.07,+14:59:29.3,2001-02-11,19:53:47.7,2451952.329,4.01,1.41,V,K,1320,2225,1860,
ir010211.K_ON.fits,K Dome Flat Lights ON,23:54:23.75,+14:59:29.5,2001-02-11,19:10:03.4,2451952.2986,4.01,1.41,V,K,1320,2225,1860,
rccd010210.0037.fits,Nova Musc,11:26:28.16,-68:41:04.1,2001-02-11,04:33:50.9,2451951.6902,1200.0,1.37,V,J,1320,2225,1860,Y20001
rccd010210.0072.fits,Cen X-4,14:58:22.09,-31:39:53.7,2001-02-11,07:41:39.7,2451951.8206,900.0,1.19,I,K,1320,2225,1860,Y20001
rccd010210.0071.fits,Cen X-4,14:58:22.04,-31:40:05.7,2001-02-11,07:25:09.8,2451951.8091,900.0,1.24,V,H,1320,2225,1860,Y20001
ir010210.0090.fits,Cen X-4,14:58:22.16,-31:39:53.5,2001-02-11,07:51:08.3,2451951.8272,130.01,1.17,I,K,1320,2205,1880,
ir010210.0082.fits,Cen X-4,14:58:21.97,-31:39:54.9,2001-02-11,07:31:56.8,2451951.8139,60.03,1.22,V,H,1340,2205,1860,
ir010211.H_OFF.fits,H Dome Flat Lights OFF,00:23:40.34,+14:59:29.4,2001-02-11,19:39:15.3,2451952.3189,4.01,1.41,V,H,1320,2225,1860,
ir010210.0080.fits,Cen X-4,14:58:22.02,-31:39:55.1,2001-02-11,07:27:20.6,2451951.8107,60.03,1.24,V,H,1320,2245,1840,
ir010210.0079.fits,Cen X-4,14:58:22.02,-31:40:07.3,2001-02-11,07:25:02.9,2451951.8091,60.03,1.24,V,H,1320,2225,1860,
rccd010210.0037.fits,Nova Musc,11:26:28.16,-68:41:04.1,2001-02-11,04:33:50.9,2451951.6902,1200.0,1.37,V,J,1320,2225,1860,Y20001
ir010210.0081.fits,Cen X-4,14:58:21.97,-31:39:54.8,2001-02-11,07:29:38.6,2451951.8123,60.03,1.23,V,H,1300,2225,1880,
ir010212.flath.fits,H Dome Flat Lights ON,23:07:39.84,+14:59:30.4,2001-02-12,18:19:31.7,2451953.2636,4.01,1.41,I,H,1320,2225,1860,
ir010212.flatk.fits,K Dome Flat Lights ON,23:22:13.69,+14:59:30.0,2001-02-12,18:34:03.2,2451953.2736,4.01,1.41,I,K,1320,2225,1860,
ir010212.H_OFF.fits,H Dome Flat Lights OFF,23:51:52.33,+14:59:29.5,2001-02-12,19:03:37.1,2451953.2942,4.01,1.41,I,H,1320,2225,1860,
ir010211.0066.fits,Cen X-4,14:58:20.14,-31:40:06.9,2001-02-12,05:26:53.7,2451952.727,60.03,2.01,V,H,1320,2245,1840,
ir010212.H_ON.fits,H Dome Flat Lights ON,23:07:39.84,+14:59:30.4,2001-02-12,18:19:31.7,2451953.2636,4.01,1.41,I,H,1320,2225,1860,
ir010212.K_OFF.fits,K Dome Flat Lights OFF,00:06:27.41,+14:59:29.4,2001-02-12,19:18:09.9,2451953.3043,4.01,1.41,I,K,1320,2225,1860,
rccd010211.0057.fits,Cen X-4,14:58:20.05,-31:39:33.1,2001-02-12,05:41:13.3,2451952.737,900.0,1.85,I,K,1320,2225,1860,Y20001
ir010211.0067.fits,Cen X-4,14:58:20.08,-31:39:48.6,2001-02-12,05:29:12.1,2451952.7286,60.03,1.98,V,H,1300,2225,1880,
ir010211.0068.fits,Cen X-4,14:58:20.09,-31:39:34.9,2001-02-12,05:31:30.1,2451952.7302,60.03,1.95,V,H,1340,2205,1860,
rccd010211.0028.fits,Nova Musc,11:26:27.05,-68:40:22.7,2001-02-12,03:32:07.0,2451952.6473,1200.0,1.47,V,J,1320,2225,1860,Y20001
ir010211.0069.fits,Cen X-4,14:58:20.09,-31:39:34.3,2001-02-12,05:33:47.8,2451952.7318,60.03,1.93,V,H,1320,2205,1880,
ir010211.0070.fits,Cen X-4,14:58:20.06,-31:39:34.6,2001-02-12,05:36:05.4,2451952.7334,60.03,1.9,V,H,1340,2225,1840,
ir010211.0065.fits,Cen X-4,14:58:20.12,-31:40:07.8,2001-02-12,05:24:36.2,2451952.7254,60.03,2.04,V,H,1320,2225,1860,
ir010211.0072.fits,Cen X-4,14:58:20.07,-31:39:33.3,2001-02-12,05:41:06.4,2451952.7369,130.01,1.85,I,K,1320,2225,1860,
ir010212.K_ON.fits,K Dome Flat Lights ON,23:22:13.69,+14:59:30.0,2001-02-12,18:34:03.2,2451953.2736,4.01,1.41,I,K,1320,2225,1860,
ir010211.0073.fits,Cen X-4,14:58:20.11,-31:39:33.9,2001-02-12,05:43:29.2,2451952.7385,130.01,1.82,I,K,1320,2245,1840,
ir010211.0074.fits,Cen X-4,14:58:20.09,-31:39:33.3,2001-02-12,05:45:53.3,2451952.7402,130.01,1.8,I,K,1300,2225,1880,
rccd010211.0028.fits,Nova Musc,11:26:27.05,-68:40:22.7,2001-02-12,03:32:07.0,2451952.6473,1200.0,1.47,V,J,1320,2225,1860,Y20001
rccd010211.0056.fits,Cen X-4,14:58:20.18,-31:40:07.5,2001-02-12,05:24:42.9,2451952.7255,900.0,2.03,V,H,1320,2225,1860,Y20001
ir010211.0075.fits,Cen X-4,14:58:20.07,-31:39:32.7,2001-02-12,05:48:17.3,2451952.7419,130.0,1.78,I,K,1340,2205,1860,
ir010211.0076.fits,Cen X-4,14:58:20.05,-31:39:33.4,2001-02-12,05:50:40.8,2451952.7435,130.01,1.76,I,K,1320,2205,1880,
ir010211.0078.fits,Cen X-4,14:58:20.18,-31:39:32.3,2001-02-12,05:55:28.1,2451952.7469,130.01,1.71,I,K,1300,2245,1860,
ir010211.0077.fits,Cen X-4,14:58:20.10,-31:39:33.1,2001-02-12,05:53:04.6,2451952.7452,130.01,1.73,I,K,1340,2225,1840,
ir010211.0071.fits,Cen X-4,14:58:20.01,-31:39:33.4,2001-02-12,05:38:23.0,2451952.735,60.03,1.88,V,H,1300,2245,1860,
ir010212.0079.fits,Cen X-4,14:58:18.03,-31:39:37.8,2001-02-13,06:06:14.6,2451953.7543,130.01,1.6,I,K,1340,2225,1840,
ir010212.0080.fits,Cen X-4,14:58:18.03,-31:39:37.8,2001-02-13,06:08:38.4,2451953.756,130.01,1.58,I,K,1300,2245,1860,
ir010212.0078.fits,Cen X-4,14:58:18.02,-31:39:37.8,2001-02-13,06:03:50.7,2451953.7527,130.01,1.62,I,K,1320,2205,1880,
rccd010212.0059.fits,Cen X-4,14:58:17.97,-31:40:01.4,2001-02-13,05:37:51.4,2451953.7346,900.0,1.84,V,H,1320,2225,1860,Y20001
ir010212.0076.fits,Cen X-4,14:58:18.02,-31:39:38.4,2001-02-13,05:59:02.9,2451953.7493,130.01,1.65,I,K,1300,2225,1880,
ir010212.0075.fits,Cen X-4,14:58:18.03,-31:39:37.5,2001-02-13,05:56:38.9,2451953.7477,130.0,1.67,I,K,1320,2245,1840,
ir010212.0074.fits,Cen X-4,14:58:17.99,-31:39:40.9,2001-02-13,05:54:15.3,2451953.746,130.01,1.69,I,K,1320,2225,1860,
ir010212.0073.fits,Cen X-4,14:58:17.98,-31:39:38.8,2001-02-13,05:51:32.2,2451953.7441,60.03,1.71,V,H,1300,2245,1860,
ir010212.0072.fits,Cen X-4,14:58:18.00,-31:39:38.3,2001-02-13,05:49:14.4,2451953.7425,60.03,1.73,V,H,1340,2225,1840,
ir010212.0071.fits,Cen X-4,14:58:17.96,-31:39:39.1,2001-02-13,05:46:56.3,2451953.7409,60.03,1.75,V,H,1320,2205,1880,
ir010212.0070.fits,Cen X-4,14:58:17.94,-31:39:39.0,2001-02-13,05:44:38.8,2451953.7393,60.03,1.77,V,H,1340,2205,1860,
ir010212.0069.fits,Cen X-4,14:58:17.93,-31:39:38.6,2001-02-13,05:42:20.6,2451953.7377,60.03,1.8,V,H,1300,2225,1880,
ir010212.0068.fits,Cen X-4,14:58:18.00,-31:39:39.2,2001-02-13,05:40:02.4,2451953.7361,60.04,1.82,V,H,1320,2245,1840,
ir010212.0067.fits,Cen X-4,14:58:17.98,-31:40:01.8,2001-02-13,05:37:44.6,2451953.7345,60.03,1.84,V,H,1320,2225,1860,
ir010213.dark45s.fits,H Dome Flat Lights OFF,21:49:08.02,+14:59:34.7,2001-02-13,16:57:17.2,2451954.2064,4.01,1.41,I,H,1320,2225,1860,
ir010212.0077.fits,Cen X-4,14:58:18.03,-31:39:38.2,2001-02-13,06:01:27.2,2451953.751,130.01,1.63,I,K,1340,2205,1860,
ir010213.flath.fits,H Dome Flat Lights ON,21:00:23.81,+14:59:37.6,2001-02-13,16:08:41.0,2451954.1727,4.01,1.41,I,H,1320,2225,1860,
ir010213.K_ON.fits,K Dome Flat Lights ON,21:14:56.01,+14:59:36.6,2001-02-13,16:23:10.8,2451954.1828,4.01,1.41,I,K,1320,2225,1860,
ir010213.H_OFF.fits,H Dome Flat Lights OFF,21:49:08.02,+14:59:34.7,2001-02-13,16:57:17.2,2451954.2064,4.01,1.41,I,H,1320,2225,1860,
ir010213.H_ON.fits,H Dome Flat Lights ON,21:00:23.81,+14:59:37.6,2001-02-13,16:08:41.0,2451954.1727,4.01,1.41,I,H,1320,2225,1860,
rccd010212.0057.fits,Nova Musc,11:26:17.51,-68:39:53.9,2001-02-13,04:59:08.8,2451953.7077,1200.0,1.33,V,J,1320,2225,1860,Y20001
ir010213.flatk.fits,K Dome Flat Lights ON,21:14:56.01,+14:59:36.6,2001-02-13,16:23:10.8,2451954.1828,4.01,1.41,I,K,1320,2225,1860,
rccd010212.0057.fits,Nova Musc,11:26:17.51,-68:39:53.9,2001-02-13,04:59:08.8,2451953.7077,1200.0,1.33,V,J,1320,2225,1860,Y20001
rccd010212.0060.fits,Cen X-4,14:58:18.02,-31:39:38.6,2001-02-13,05:54:22.1,2451953.7461,900.0,1.69,I,K,1320,2225,1860,Y20001
ir010213.K_OFF.fits,K Dome Flat Lights OFF,22:03:40.99,+14:59:33.9,2001-02-13,17:11:47.9,2451954.2165,4.01,1.41,I,K,1320,2225,1860,
ir010214.K_ON.fits,K Dome Flat Lights ON,00:38:09.86,+14:59:30.8,2001-02-14,19:41:56.7,2451955.3208,4.01,1.41,V,K,1320,2225,1860,
ir010214.K_OFF.fits,K Dome Flat Lights OFF,01:21:54.98,+14:59:31.3,2001-02-14,20:25:34.9,2451955.3511,4.01,1.41,V,K,1320,2225,1860,
ir010214.H_ON.fits,H Dome Flat Lights ON,00:23:29.77,+14:59:30.8,2001-02-14,19:27:18.9,2451955.3106,4.01,1.41,V,H,1320,2225,1860,
ir010214.H_OFF.fits,H Dome Flat Lights OFF,01:07:20.68,+14:59:31.1,2001-02-14,20:11:02.9,2451955.341,4.01,1.41,V,H,1320,2225,1860,
ir010214.flatk.fits,K Dome Flat Lights ON,00:38:09.86,+14:59:30.8,2001-02-14,19:41:56.7,2451955.3208,4.01,1.41,V,K,1320,2225,1860,
ir010214.flath.fits,H Dome Flat Lights ON,00:23:29.77,+14:59:30.8,2001-02-14,19:27:18.9,2451955.3106,4.01,1.41,V,H,1320,2225,1860,
rccd010213.0037.fits,Nova Musc,11:26:26.92,-68:40:33.0,2001-02-14,04:33:06.9,2451954.6897,1200.0,1.35,V,J,1320,2225,1860,Y20001
rccd010213.0037.fits,Nova Musc,11:26:26.92,-68:40:33.0,2001-02-14,04:33:06.9,2451954.6897,1200.0,1.35,V,J,1320,2225,1860,Y20001
rccd010213.0042.fits,Cen X-4,14:58:22.12,-31:40:43.5,2001-02-14,05:28:57.9,2451954.7284,900.0,1.89,V,H,1320,2225,1860,Y20001
rccd010213.0043.fits,Cen X-4,14:58:22.19,-31:40:09.5,2001-02-14,05:45:30.3,2451954.7399,900.0,1.73,I,K,1320,2225,1860,Y20001
ir010213.0066.fits,Cen X-4,14:58:22.13,-31:40:09.1,2001-02-14,05:31:09.1,2451954.73,60.03,1.87,V,H,1320,2245,1840,
ir010213.0067.fits,Cen X-4,14:58:22.10,-31:40:10.7,2001-02-14,05:33:27.3,2451954.7316,60.03,1.85,V,H,1300,2225,1880,
ir010213.0068.fits,Cen X-4,14:58:22.15,-31:40:09.4,2001-02-14,05:35:45.5,2451954.7332,60.03,1.82,V,H,1340,2205,1860,
ir010213.0078.fits,Cen X-4,14:58:22.26,-31:40:08.4,2001-02-14,05:59:46.6,2451954.7498,130.01,1.62,I,K,1300,2245,1860,
ir010213.0077.fits,Cen X-4,14:58:22.20,-31:40:08.5,2001-02-14,05:57:22.9,2451954.7482,130.01,1.64,I,K,1340,2225,1840,
ir010213.0076.fits,Cen X-4,14:58:22.14,-31:40:08.5,2001-02-14,05:54:59.4,2451954.7465,130.01,1.65,I,K,1320,2205,1880,
ir010213.0069.fits,Cen X-4,14:58:22.11,-31:40:10.1,2001-02-14,05:38:03.0,2451954.7348,60.03,1.8,V,H,1320,2205,1880,
ir010213.0070.fits,Cen X-4,14:58:22.05,-31:40:10.3,2001-02-14,05:40:21.1,2451954.7364,60.03,1.78,V,H,1340,2225,1840,
ir010213.0075.fits,Cen X-4,14:58:22.17,-31:40:08.1,2001-02-14,05:52:35.9,2451954.7449,130.01,1.67,I,K,1340,2205,1860,
ir010213.0074.fits,Cen X-4,14:58:22.20,-31:40:09.0,2001-02-14,05:50:11.7,2451954.7432,130.0,1.69,I,K,1300,2225,1880,
